level,object_id,campaign_id,day_ET,spend,impressions,link_clicks,CPM,link_CTR_pct,link_CPC,completed,new_acquisitions,completed_CPL,observed_sessions,observed_starts,measurement_flags
AD,120250540502680660,120250540492410660,2026-08-19,0.16,2,0,80.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463040660,120251080550480660,2026-09-16,0.13,1,0,130.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463040660,120251080550480660,2026-09-18,0.07,2,0,35.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463490660,120251080550480660,2026-09-13,3.23,71,0,45.49,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463490660,120251080550480660,2026-09-14,5.34,62,0,86.13,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463490660,120251080550480660,2026-09-15,0.42,9,0,46.67,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463490660,120251080550480660,2026-09-18,0.06,2,0,30.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463750660,120251080550480660,2026-09-13,1.17,22,0,53.18,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463750660,120251080550480660,2026-09-14,2.29,64,1,35.78,1.562,2.29,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463750660,120251080550480660,2026-09-15,3.65,101,1,36.14,0.99,3.65,1,1,3.65,3,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463750660,120251080550480660,2026-09-16,0.6,5,0,120.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463750660,120251080550480660,2026-09-17,0.06,1,0,60.0,0.0,,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082463750660,120251080550480660,2026-09-18,1.35,12,0,112.5,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464030660,120251080550480660,2026-09-13,0.34,10,0,34.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464030660,120251080550480660,2026-09-14,0.29,9,0,32.22,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464030660,120251080550480660,2026-09-15,0.12,6,0,20.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464030660,120251080550480660,2026-09-16,0.97,5,0,194.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464030660,120251080550480660,2026-09-17,0.2,5,0,40.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464030660,120251080550480660,2026-09-18,0.03,1,0,30.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464390660,120251080550480660,2026-09-13,2.63,66,0,39.85,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464390660,120251080550480660,2026-09-14,16.41,318,3,51.6,0.943,5.47,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464390660,120251080550480660,2026-09-15,11.11,146,0,76.1,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464390660,120251080550480660,2026-09-16,2.87,38,0,75.53,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464390660,120251080550480660,2026-09-17,8.88,100,0,88.8,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082464390660,120251080550480660,2026-09-18,24.59,344,3,71.48,0.872,8.2,0,0,,3,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082465250660,120251080550480660,2026-09-13,2.55,32,0,79.69,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082465250660,120251080550480660,2026-09-14,7.36,118,0,62.37,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082465250660,120251080550480660,2026-09-15,4.44,57,0,77.89,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082465250660,120251080550480660,2026-09-16,1.76,14,0,125.71,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082465250660,120251080550480660,2026-09-17,0.06,2,0,30.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082466200660,120251080550480660,2026-09-13,0.85,20,0,42.5,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082466200660,120251080550480660,2026-09-14,2.17,4,0,542.5,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082466200660,120251080550480660,2026-09-15,0.67,3,0,223.33,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082466200660,120251080550480660,2026-09-17,0.05,1,0,50.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082466850660,120251080550480660,2026-09-13,0.4,11,0,36.36,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082466850660,120251080550480660,2026-09-14,0.65,19,0,34.21,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082467170660,120251080550480660,2026-09-13,0.15,4,0,37.5,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082467170660,120251080550480660,2026-09-14,0.02,2,0,10.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082467170660,120251080550480660,2026-09-18,0.26,6,0,43.33,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082467470660,120251080550480660,2026-09-14,0.14,2,0,70.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082468390660,120251080550480660,2026-09-13,0.35,10,0,35.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082468390660,120251080550480660,2026-09-14,1.34,9,0,148.89,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082469570660,120251080550480660,2026-09-13,1.01,26,0,38.85,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082469570660,120251080550480660,2026-09-14,2.25,14,0,160.71,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082470790660,120251080550480660,2026-09-13,0.44,6,0,73.33,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082470790660,120251080550480660,2026-09-14,0.0,1,0,0.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082471120660,120251080550480660,2026-09-13,0.54,7,0,77.14,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082471120660,120251080550480660,2026-09-14,0.01,1,0,10.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082471940660,120251080550480660,2026-09-14,0.04,1,0,40.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082473280660,120251080550480660,2026-09-13,0.11,1,0,110.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082475040660,120251080550480660,2026-09-18,0.05,2,0,25.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082476800660,120251080550480660,2026-09-13,2.69,42,1,64.05,2.381,2.69,0,0,,2,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082476800660,120251080550480660,2026-09-14,1.83,40,0,45.75,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082476800660,120251080550480660,2026-09-15,1.01,25,0,40.4,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082476800660,120251080550480660,2026-09-16,1.46,20,1,73.0,5.0,1.46,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082476800660,120251080550480660,2026-09-17,4.34,62,1,70.0,1.613,4.34,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082476800660,120251080550480660,2026-09-18,18.72,361,0,51.86,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082479340660,120251080550480660,2026-09-14,0.11,5,0,22.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082479340660,120251080550480660,2026-09-18,0.43,3,0,143.33,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082482070660,120251080550480660,2026-09-13,0.41,7,0,58.57,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082482070660,120251080550480660,2026-09-14,0.45,11,0,40.91,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082482070660,120251080550480660,2026-09-17,0.02,1,0,20.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082483830660,120251080550480660,2026-09-13,0.17,3,0,56.67,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082483830660,120251080550480660,2026-09-14,0.27,5,0,54.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082483830660,120251080550480660,2026-09-18,0.06,1,0,60.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082485280660,120251080550480660,2026-09-13,0.5,10,0,50.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082485280660,120251080550480660,2026-09-14,1.23,22,0,55.91,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082485280660,120251080550480660,2026-09-15,0.12,3,0,40.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082485280660,120251080550480660,2026-09-17,0.46,5,0,92.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082485800660,120251080550480660,2026-09-13,1.76,31,0,56.77,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082485800660,120251080550480660,2026-09-14,0.84,8,0,105.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251082485800660,120251080550480660,2026-09-15,0.12,3,0,40.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251090343150660,120251080550480660,2026-09-13,0.16,9,0,17.78,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251090343150660,120251080550480660,2026-09-14,72.84,776,5,93.87,0.644,14.57,0,0,,5,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251090343150660,120251080550480660,2026-09-15,113.25,1810,14,62.57,0.773,8.09,2,2,56.62,16,2,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120251090343150660,120251080550480660,2026-09-16,107.6,1982,19,54.29,0.959,5.66,1,1,107.6,19,2,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
